0.493
0.475
0.336
0.477
0.1
0.1
0.475
0.475
0.475
0.493
0.475
0.336
0.616
0.1
0.493
0.475
0.475
0.475
0.336
0.477
0.1
0.1
0.475
0.475
0.475
0.64
0.1
0.475
0.336
0.477
0.1
0.1
0.638
0.1
0.483
0.479
0.615
0.618
0.637
0.1
0.472
0.897
0.1
0.483
0.479
0.615
0.477
0.357
0.483
0.479
0.615
0.473
0.357
0.483
0.479
0.615
0.473
0.12
0.481
0.337
0.1
0.1
0.74
0.1
0.501
0.331
0.471
0.479
0.48
0.501
0.331
0.471
0.479
0.48
0.356
0.477
0.334
0.613
0.476
0.356
0.477
0.334
0.613
0.476
0.354
0.477
0.334
0.613
0.473
0.356
0.477
0.334
0.613
0.473
0.356
0.477
0.334
0.613
0.473
0.944
1.341
0.479
0.1
0.759
0.769
0.646
1.904
0.36
0.331
0.1
0.338
0.338
1.011
0.769
0.653
0.769
0.769
0.47
0.481
1.826
0.12
2.169
0.486
0.12
2.032
0.622
0.1
0.479
1.451
0.12
0.755
0.487
0.63
0.64
0.755
0.487
0.63
0.646
0.338
0.88
0.646
1.756
0.338
0.1
0.338
0.1
0.338
0.1
0.338
0.1
0.338
0.1
0.338
0.1
0.1
0.1
0.477
0.62
0.1
0.358
0.483
1.819
0.646
1.606
0.1
0.479
1.308
0.1
0.479
1.308
0.646
1.606
0.12
2.169
0.341
0.64
0.755
0.487
0.485
0.646
0.338
0.877
1.204
0.485
0.908
0.64
0.755
0.487
0.477
0.64
0.755
0.487
0.477
0.646
0.338
1.03
0.632
0.334
0.1
0.1
0.334
0.1
0.1
0.334
0.1
0.1
1.458
0.646
1.61
0.751
0.902
0.646
0.338
0.479
0.358
0.627
0.486
0.776
0.646
0.338
0.88
0.646
0.338
0.88
0.646
1.61
0.1
0.479
1.169
0.1
0.479
1.169
0.1
0.479
1.169
0.1
0.479
1.166
0.1
0.479
1.166
0.1
0.479
1.166
0.1
0.479
1.166
0.1
0.471
0.1
0.334
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.1
0.614
0.734
0.1
0.641
0.1
0.1
0.615
1.433
0.641
0.1
0.1
0.359
0.734
0.1
1.059
0.5
0.469
0.622
1.751
0.641
0.1
0.1
0.469
0.622
1.697
0.5
0.469
0.622
1.697
0.5
0.469
0.622
1.697
1.059
0.12
0.479
0.61
0.475
1.157
0.48
0.623
0.904
1.157
0.48
0.623
0.904
0.359
0.734
0.1
0.78
0.622
0.1
0.862
1.294
0.337
0.1
1.454
0.78
1.35
0.1
0.336
0.734
0.1
1.157
0.48
0.623
0.855
1.157
0.48
0.623
0.855
0.359
0.734
0.1
0.359
0.734
0.1
0.923
0.617
0.481
1.049
1.157
0.622
0.337
0.966
1.059
0.1
0.475
0.1
0.359
0.734
0.1
0.337
0.339
1.184
1.157
0.337
0.339
1.184
1.157
0.337
0.339
1.184
1.157
0.337
0.339
1.184
1.294
0.337
0.1
1.311
1.294
0.337
0.1
1.309
0.475
0.335
1.028
0.475
0.335
1.028
0.475
0.335
1.028
0.473
0.338
0.337
0.332
0.475
0.1
0.473
0.485
0.1
1.054
0.485
0.1
1.054
0.485
0.1
1.054
0.485
0.1
1.054
0.485
0.1
1.054
0.485
0.1
1.054
0.473
0.1
0.336
0.623
0.1
0.1
0.331
0.331
0.477
0.12
0.331
0.331
0.477
0.331
0.331
0.477
0.12
0.331
0.331
0.477
0.1
0.473
0.1
0.1
0.477
0.759
0.1
0.1
0.477
0.759
0.1
0.1
0.78
0.622
0.619
0.454
0.78
0.622
0.619
0.454
0.78
0.622
0.619
0.454
0.477
0.477
0.337
0.1
0.608
0.477
0.1
0.1
0.608
0.477
0.1
0.1
0.475
0.334
0.1
0.1
0.506
0.483
0.33
0.475
0.334
0.61
0.626
0.647
0.475
0.334
0.61
0.626
0.647
0.475
0.334
0.61
0.626
0.506
0.483
0.33
0.1
0.487
0.338
0.77
0.496
0.338
0.34
0.476
0.338
0.34
0.476
0.338
0.34
0.476
0.475
0.334
0.752
0.338
0.647
0.475
0.334
0.61
0.477
0.352
0.34
0.632
0.619
0.606
0.506
0.483
0.33
0.608
0.477
0.334
0.478
0.647
0.475
0.334
0.61
0.336
0.647
0.475
0.334
0.61
0.336
0.352
0.34
0.632
0.619
0.469
0.5
0.479
0.1
0.487
0.759
0.5
0.479
0.1
0.469
0.77
0.5
0.479
0.1
0.469
0.77
0.5
0.479
0.1
0.469
0.77
0.5
0.479
0.1
0.469
0.77
0.5
0.479
0.1
0.469
0.768
0.5
0.479
0.602
0.633
0.1
0.5
0.479
0.602
0.633
0.1
0.5
0.479
0.1
0.469
0.766
0.5
0.479
0.602
0.63
0.1
0.5
0.479
0.602
0.629
0.1
0.5
0.479
0.602
0.629
0.1
0.5
0.479
0.602
0.628
0.1
0.5
0.479
0.602
0.622
0.1
0.499
0.608
0.469
0.1
0.633
0.647
0.475
0.334
0.752
0.1
0.647
0.475
0.334
0.752
0.1
0.647
0.475
0.334
0.752
0.1
0.499
0.608
0.477
0.1
0.613
0.499
0.608
0.477
0.1
0.613
0.499
0.608
0.477
0.1
0.613
0.506
0.338
0.1
0.5
0.478
0.1
0.62
0.619
0.5
0.478
0.1
0.62
0.619
0.499
0.608
0.477
0.1
0.606
0.499
0.608
0.477
0.1
0.606
0.499
0.608
0.477
0.1
0.606
0.499
0.608
0.469
