time,opt
5.036462068557739,-0.11460938918690414
10.99099588394165,-0.14778454584812384
16.673882007598877,-0.20843429930950205
25.76483988761902,-0.22461799342333327
32.655539989471436,-0.22691893381666664
41.20520210266113,-0.22774932954666666
47.71237087249756,-0.22794049978666664
54.24258899688721,-0.22868910542333343
61.789965867996216,-0.22882053496334268
67.13179588317871,-0.22882053496334268
72.96651101112366,-0.34476774944666666
83.50311088562012,-0.35084120076333336
89.1387300491333,-0.35200040107999997
94.75208902359009,-0.35200040107999997
106.60769009590149,-0.35200040107999997
112.04359698295593,-0.35200040107999997
117.21769690513611,-0.35200040107999997
123.5880389213562,-0.35200040107999997
132.3464720249176,-0.35200040107999997
139.16880297660828,-0.35200040107999997
146.57671904563904,-0.35200040107999997
154.38830995559692,-0.35200040107999997
169.56487488746643,-0.35200040107999997
193.9939649105072,-0.35200040107999997
208.24246096611023,-0.35200040107999997
226.3497200012207,-0.35200040107999997
245.12365102767944,-0.35200040107999997
263.0539309978485,-0.35208151055515163
276.5420460700989,-0.35208151055515163
282.9464509487152,-0.35208151055515163
288.20517086982727,-0.35208151055515163
295.0488178730011,-0.35208151055515163
302.7566120624542,-0.35208151055515163
314.28593587875366,-0.35208151055515163
319.75446009635925,-0.35208151055515163
326.10967803001404,-0.35208151055515163
331.8515980243683,-0.35208151055515163
338.1062660217285,-0.35208151055515163
346.08488488197327,-0.35208151055515163
352.5786929130554,-0.35208151055515163
358.7311360836029,-0.35208151055515163
364.4953770637512,-0.35208151055515163
369.5027279853821,-0.35208151055515163
374.7928478717804,-0.35208151055515163
380.27229499816895,-0.35208151055515163
385.9141700267792,-0.35208151055515163
391.8045790195465,-0.35208151055515163
397.0546450614929,-0.35208151055515163
402.3757379055023,-0.35208151055515163
408.1174969673157,-0.35208151055515163
413.1396789550781,-0.35208151055515163
419.73639392852783,-0.35208151055515163
424.78375792503357,-0.35208151055515163
430.758740901947,-0.35208151055515163
437.60590410232544,-0.35208151055515163
443.89538407325745,-0.35208151055515163
449.4258770942688,-0.35208151055515163
456.71771597862244,-0.35208151055515163
465.12833189964294,-0.35208151055515163
473.600909948349,-0.35208151055515163
483.3551449775696,-0.35208151055515163
491.702595949173,-0.35208151055515163
496.846421957016,-0.35208151055515163
505.5065839290619,-0.35208151055515163
514.9276010990143,-0.35208151055515163
521.4584999084473,-0.35208151055515163
528.0156800746918,-0.35208151055515163
534.3337829113007,-0.35208151055515163
542.1171159744263,-0.35208151055515163
