time,opt
5.784119129180908,0.09058333241878785
11.020616054534912,0.09058333241878785
16.842727184295654,0.0950039532542857
23.78729009628296,0.13805028822285717
29.627269983291626,0.13805028822285717
36.00955414772034,0.13806223636285717
41.23318696022034,0.13837458261285718
46.478342056274414,0.18841221262238098
51.81248617172241,0.23119943565285717
56.86080503463745,0.23119943565285717
62.49111008644104,0.23122333193285718
67.58101606369019,0.23785643665232784
72.81353807449341,0.23785643665232784
78.54225611686707,0.23790422921111112
84.29310417175293,0.23790422921111112
89.37266802787781,0.23790422921111112
100.84548115730286,0.23790422921111112
106.79226016998291,0.23790422921111112
115.92304515838623,0.23790422921111112
121.63520216941833,0.23790422921111112
127.03415417671204,0.23790422921111112
132.6589891910553,0.23790422921111112
138.7965211868286,0.23790422921111112
144.9083490371704,0.23790422921111112
150.1817581653595,0.23790422921111112
155.59915018081665,0.23790422921111112
161.1690821647644,0.2431762358677778
166.25815415382385,0.2435617940166485
171.50699496269226,0.24362750845694794
177.50784611701965,0.24362750845694794
182.846036195755,0.24362750845694794
189.24520611763,0.24362750845694794
194.69948410987854,0.24362750845694794
199.73097109794617,0.24362750845694794
205.25023198127747,0.24362750845694794
211.17769312858582,0.24362750845694794
219.8652901649475,0.24362750845694794
226.37502908706665,0.24362750845694794
233.7067949771881,0.24362750845694794
242.74437713623047,0.24362750845694794
255.49574303627014,0.24362750845694794
260.72448801994324,0.24362750845694794
266.68997406959534,0.24362750845694794
273.11811208724976,0.24362750845694794
282.71251797676086,0.24362750878665357
290.62146496772766,0.24362750878665357
296.02552103996277,0.24362750878665357
301.6569721698761,0.24362750878665357
307.8332049846649,0.24362750878665357
315.4797570705414,0.24362750878665357
323.2308530807495,0.24362750878665357
330.80553817749023,0.24362750878665357
337.76205611228943,0.24362750878665357
346.1797790527344,0.24362750878665357
354.66764307022095,0.243681275061111
366.26348209381104,0.243681275061111
376.74017810821533,0.243681275061111
386.5187141895294,0.243681275061111
397.27492809295654,0.243681275061111
406.8216199874878,0.243681275061111
418.2417550086975,0.243681275061111
431.3996641635895,0.243681275061111
535.4205241203308,0.243681275061111
544.3041961193085,0.243681275061111
560.4810960292816,0.243681275061111
573.1988401412964,0.243681275061111
590.4805581569672,0.243681275061111
609.5373530387878,0.243681275061111
624.743155002594,0.243681275061111
643.2935559749603,0.243681275061111
673.5279231071472,0.243681275061111
693.1007161140442,0.2436812754166485
718.6003279685974,0.2436812754166485
738.8026740550995,0.2436812754166485
768.1310970783234,0.2436812754166485
787.3683090209961,0.2436812754166485
807.1681389808655,0.2436812754166485
826.6771230697632,0.2436812754166485
844.8880491256714,0.2436812754166485
864.7101349830627,0.2436812754166485
888.1160080432892,0.2436812754166485
909.2106800079346,0.2436812754166485
931.807559967041,0.2436812754166485
946.7629699707031,0.2436812754166485
975.4114229679108,0.2436812754166485
1008.0539469718933,0.2436812754166485
1043.9939951896667,0.2436812754166485
1077.402261018753,0.2436812754166485
1109.1218819618225,0.2436812754166485
1142.4753019809723,0.2436812754166485
1170.6622920036316,0.2436812754166485
1196.5252749919891,0.2436812754166485
1226.7824971675873,0.2436812754166485
1258.751804113388,0.2436812754166485
1287.681864976883,0.2436812754166485
1314.2973341941833,0.2436812754166485
1344.0983650684357,0.2436812754166485
1375.5001740455627,0.2436812754166485
1397.3787851333618,0.2436812754166485
1441.9062190055847,0.2436812754166485
1473.2002301216125,0.2436812754166485
1499.4710609912872,0.2436812754166485
